"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q1165","Arriba! Arriba! Lift it up.","['Arriba! Arriba!', 'Lift it up.']","[[145747, 145762], [145774, 145785]]","The Basque","['Jake Barnes', 'Bill Gorton']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1166","Hey! Whose wine is that?","['Hey!', 'Whose wine is that?']","[[146440, 146444], [146480, 146499]]","The Basque","['Jake Barnes', 'Bill Gorton']","Anaphoric","the owner of the bottle shouted","[[], []]","[[], []]","[[], []]"
"Q1167","You're Americans?","[""You're Americans?""]","[[149720, 149737]]","An Old Man","['Jake Barnes']","Explicit","A man leaned over from the other side of the seat and asked","[['You']]","[[[149720, 149723]]]","[[['Jake Barnes', 'Bill Gorton']]]"
"Q1168","Sure.","['Sure.']","[[149741, 149746]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1169","I been there, Forty years ago.","['I been there,', 'Forty years ago.']","[[149750, 149763], [149775, 149791]]","An Old Man","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1170","How was it?","['How was it?']","[[149874, 149885]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1171","What you say?","['What you say?']","[[149889, 149902]]","An Old Man","['Jake Barnes']","Implicit","nan","[['you']]","[[[149894, 149897]]]","[[['Jake Barnes']]]"
"Q1172","How was America?","['How was America?']","[[149906, 149922]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1173","Oh, I was in California. It was fine.","['Oh, I was in California. It was fine.']","[[149926, 149963]]","An Old Man","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1174","Why did you leave?","['Why did you leave?']","[[149967, 149985]]","Jake Barnes","['An Old Man']","Implicit","nan","[['you']]","[[[149975, 149978]]]","[[['An Old Man']]]"
"Q1175","What you say?","['What you say?']","[[149989, 150002]]","An Old Man","['Jake Barnes']","Implicit","nan","[['you']]","[[[149994, 149997]]]","[[['Jake Barnes']]]"
"Q1176","Why did you come back here?","['Why did you come back here?']","[[150006, 150033]]","Jake Barnes","['An Old Man']","Implicit","nan","[['you']]","[[[150014, 150017]]]","[[['An Old Man']]]"
"Q1177","Oh! I come back to get married. I was going to go back but my wife she
don't like to travel. Where you from?","[""Oh! I come back to get married. I was going to go back but my wife she\ndon't like to travel. Where you from?""]","[[150037, 150145]]","An Old Man","['Jake Barnes']","Implicit","nan","[['you']]","[[[150136, 150139]]]","[[['Jake Barnes']]]"
"Q1178","Kansas City.","['Kansas City.']","[[150149, 150161]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1179","I been there, I been in Chicago, St. Louis, Kansas City,
Denver, Los Angeles, Salt Lake City.","['I been there,', 'I been in Chicago, St. Louis, Kansas City,\nDenver, Los Angeles, Salt Lake City.']","[[150165, 150178], [150190, 150269]]","An Old Man","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1180","How long were you over?","['How long were you over?']","[[150299, 150322]]","Jake Barnes","['An Old Man']","Implicit","nan","[['you']]","[[[150313, 150316]]]","[[['An Old Man']]]"
"Q1181","Fifteen years. Then I come back and got married.","['Fifteen years. Then I come back and got married.']","[[150326, 150374]]","An Old Man","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1182","Have a drink?","['Have a drink?']","[[150378, 150391]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1183","All right, You can't get this in America, eh?","['All right,', ""You can't get this in America, eh?""]","[[150395, 150405], [150417, 150451]]","An Old Man","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1184","There's plenty if you can pay for it.","[""There's plenty if you can pay for it.""]","[[150455, 150492]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1185","What you come over here for?","['What you come over here for?']","[[150496, 150524]]","An Old Man","['Jake Barnes']","Implicit","nan","[['you']]","[[[150501, 150504]]]","[[['Jake Barnes']]]"
"Q1186","We're going to the fiesta at Pamplona.","[""We're going to the fiesta at Pamplona.""]","[[150528, 150566]]","Jake Barnes","['An Old Man']","Implicit","nan","[['We']]","[[[150528, 150530]]]","[[['Jake Barnes', 'Bill Gorton']]]"
"Q1187","You like the bull-fights?","['You like the bull-fights?']","[[150570, 150595]]","An Old Man","['Jake Barnes']","Implicit","nan","[['You']]","[[[150570, 150573]]]","[[['Jake Barnes']]]"
"Q1188","Sure. Don't you?","[""Sure. Don't you?""]","[[150599, 150615]]","Jake Barnes","['An Old Man']","Implicit","nan","[['you']]","[[[150611, 150614]]]","[[['An Old Man']]]"
"Q1189","Yes, I guess I like them.","['Yes,', 'I guess I like them.']","[[150619, 150623], [150635, 150655]]","An Old Man","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1190","Where you go now?","['Where you go now?']","[[150681, 150698]]","An Old Man","['Jake Barnes']","Implicit","nan","[['you']]","[[[150687, 150690]]]","[[['Jake Barnes']]]"
"Q1191","Up to Burguete to fish.","['Up to Burguete to fish.']","[[150702, 150725]]","Jake Barnes","['An Old Man']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1192","Well, I hope you catch something.","['Well,', 'I hope you catch something.']","[[150729, 150734], [150746, 150773]]","An Old Man","['Jake Barnes']","Anaphoric","he said","[[], ['you']]","[[], [[150753, 150756]]]","[[], [['Jake Barnes']]]"
"Q1193","There's Roncevaux,","[""There's Roncevaux,""]","[[152433, 152451]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[]]","[[]]","[[]]"
"Q1194","Where?","['Where?']","[[152463, 152469]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1195","Way off there where the mountain starts.","['Way off there where the mountain starts.']","[[152473, 152513]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1196","It's cold up here,","[""It's cold up here,""]","[[152517, 152535]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q1197","It's high, It must be twelve hundred metres.","[""It's high,"", 'It must be twelve hundred metres.']","[[152550, 152560], [152571, 152604]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q1198","It's awful cold,","[""It's awful cold,""]","[[152608, 152624]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q1199","What's in there?","[""What's in there?""]","[[153061, 153077]]","A Carabineer In His Cocked Hat","['Jake Barnes', 'Bill Gorton']","Anaphoric","he pointed","[[]]","[[]]","[[]]"
"Q1200","Is that all right?","['Is that all right?']","[[153238, 153256]]","Jake Barnes","['Bill Gorton', 'A Carabineer In His Cocked Hat']","Anaphoric","I asked","[[]]","[[]]","[[]]"
"Q1201","Yes. Of course.","['Yes. Of course.']","[[153269, 153284]]","A Carabineer In His Cocked Hat","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1202","My God! It can't be this cold to-morrow. I'm not going to
wade a stream in this weather.","['My God!', ""It can't be this cold to-morrow. I'm not going to\nwade a stream in this weather.""]","[[154078, 154085], [154099, 154179]]","Bill Gorton","['Jake Barnes']","Explicit","said Bill","[[], []]","[[], []]","[[], []]"
"Q1203","I got to keep warm,","['I got to keep warm,']","[[154306, 154325]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[[]]","[[]]","[[]]"
"Q1204","Twelve pesetas.","['Twelve pesetas.']","[[154472, 154487]]","The Woman Who Ran The Inn","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1205","Why, we only paid that in Pamplona.","['Why, we only paid that in Pamplona.']","[[154491, 154526]]","Jake Barnes","['The Woman Who Ran The Inn']","Implicit","nan","[['we']]","[[[154496, 154498]]]","[[['Jake Barnes', 'Bill Gorton']]]"
"Q1206","That's too much, We didn't pay more than that at a big
hotel.","[""That's too much,"", ""We didn't pay more than that at a big\nhotel.""]","[[154612, 154628], [154639, 154683]]","Jake Barnes","['The Woman Who Ran The Inn']","Anaphoric","I said","[[], ['We']]","[[], [[154639, 154641]]]","[[], [['Jake Barnes', 'Bill Gorton']]]"
"Q1207","We've put in a bathroom.","[""We've put in a bathroom.""]","[[154687, 154711]]","The Woman Who Ran The Inn","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1208","Haven't you got anything cheaper?","[""Haven't you got anything cheaper?""]","[[154715, 154748]]","Jake Barnes","['The Woman Who Ran The Inn']","Implicit","nan","[['you']]","[[[154723, 154726]]]","[[['The Woman Who Ran The Inn']]]"
"Q1209","Not in the summer. Now is the big season.","['Not in the summer. Now is the big season.']","[[154752, 154793]]","The Woman Who Ran The Inn","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1210","Is the wine included?","['Is the wine included?']","[[154873, 154894]]","Jake Barnes","['The Woman Who Ran The Inn']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1211","Oh, yes.","['Oh, yes.']","[[154898, 154906]]","The Woman Who Ran The Inn","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1212","Well, It's all right.","['Well,', ""It's all right.""]","[[154910, 154915], [154926, 154941]]","Jake Barnes","['The Woman Who Ran The Inn']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q1213","How about a hot rum punch? This isn't going to keep me warm permanently.","['How about a hot rum punch?', ""This isn't going to keep me warm permanently.""]","[[155336, 155362], [155374, 155419]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q1214","There isn't too much rum in that.","[""There isn't too much rum in that.""]","[[155652, 155685]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1215","Direct action, It beats legislation.","['Direct action,', 'It beats legislation.']","[[155792, 155806], [155820, 155841]]","Bill Gorton","['Jake Barnes']","Explicit","said Bill","[[], []]","[[], []]","[[], []]"
"Q1216","It blows like hell up here,","['It blows like hell up here,']","[[155894, 155921]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q1217","I saw you out of the window, Didn't want to interrupt you.
What were you doing? Burying your money?","['I saw you out of the window,', ""Didn't want to interrupt you.\nWhat were you doing? Burying your money?""]","[[157970, 157998], [158010, 158080]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[['you'], ['you', 'you', 'your']]","[[[157976, 157979]], [[158035, 158038], [158050, 158053], [158069, 158073]]]","[[['Jake Barnes']], [['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
"Q1218","You lazy bum!","['You lazy bum!']","[[158084, 158097]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['You lazy bum']]","[[[158084, 158096]]]","[[['Bill Gorton']]]"
"Q1219","Been working for the common good? Splendid. I want you to do that every
morning.","['Been working for the common good? Splendid. I want you to do that every\nmorning.']","[[158101, 158181]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1220","Come on, Get up.","['Come on,', 'Get up.']","[[158185, 158193], [158204, 158211]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q1221","What? Get up? I never get up.","['What? Get up? I never get up.']","[[158215, 158244]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1222","Try and argue me into getting up.","['Try and argue me into getting up.']","[[158306, 158339]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1223","Aren't you interested?","[""Aren't you interested?""]","[[158424, 158446]]","Bill Gorton","['Jake Barnes']","Explicit","Bill asked","[['you']]","[[[158431, 158434]]]","[[['Jake Barnes']]]"
"Q1224","I'm going down and eat.","[""I'm going down and eat.""]","[[158462, 158485]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1225","Eat? Why didn't you say eat? I thought you just wanted me to get up for
fun. Eat? Fine. Now you're reasonable. You go out and dig some more
worms and I'll be right down.","[""Eat? Why didn't you say eat? I thought you just wanted me to get up for\nfun. Eat? Fine. Now you're reasonable. You go out and dig some more\nworms and I'll be right down.""]","[[158489, 158658]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you', 'you', 'you', 'You']]","[[[158505, 158508], [158528, 158531], [158581, 158584], [158600, 158603]]]","[[['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
"Q1226","Oh, go to hell!","['Oh, go to hell!']","[[158662, 158677]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1227","Work for the good of all.","['Work for the good of all.']","[[158681, 158706]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1228","Show
irony and pity.","['Show\nirony and pity.']","[[158745, 158765]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1229","Hey! come back!","['Hey! come back!']","[[158845, 158860]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1230","Aren't you going to show a little irony and pity?","[""Aren't you going to show a little irony and pity?""]","[[158892, 158941]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[158899, 158902]]]","[[['Jake Barnes']]]"
"Q1231","That's not irony.","[""That's not irony.""]","[[158965, 158982]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1232","Irony and Pity. When you're
feeling . . . Oh, Give them Irony and Give them Pity. Oh, give them
Irony. When they're feeling . . . Just a little irony. Just a little
pity . . .","[""Irony and Pity. When you're\nfeeling . . . Oh, Give them Irony and Give them Pity. Oh, give them\nIrony. When they're feeling . . . Just a little irony. Just a little\npity . . .""]","[[159030, 159205]]","Bill Gorton","['Jake Barnes']","Explicit","Bill singing","[[]]","[[]]","[[]]"
"Q1233","What's all this irony and pity?","[""What's all this irony and pity?""]","[[159352, 159383]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1234","What? Don't you know about Irony and Pity?","[""What? Don't you know about Irony and Pity?""]","[[159387, 159429]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['you']]","[[[159399, 159402]]]","[[['Jake Barnes']]]"
"Q1235","No. Who got it up?","['No. Who got it up?']","[[159433, 159451]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1236","Everybody. They're mad about it in New York. It's just like the
Fratellinis used to be.","[""Everybody. They're mad about it in New York. It's just like the\nFratellinis used to be.""]","[[159455, 159542]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1237","Ask her if she's got any jam, Be ironical with her.","[""Ask her if she's got any jam,"", 'Be ironical with her.']","[[159647, 159676], [159690, 159711]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[], []]","[[], []]","[[], []]"
"Q1238","Have you got any jam?","['Have you got any jam?']","[[159715, 159736]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1239","That's not ironical. I wish I could talk Spanish.","[""That's not ironical. I wish I could talk Spanish.""]","[[159740, 159789]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1240","Thank you.","['Thank you.']","[[159899, 159909]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1241","Hey! that's not the way, Say something ironical. Make some
crack about Primo de Rivera.","[""Hey! that's not the way,"", 'Say something ironical. Make some\ncrack about Primo de Rivera.']","[[159913, 159937], [159951, 160013]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[[], []]","[[], []]","[[], []]"
"Q1242","I could ask her what kind of a jam they think they've gotten into in
the Riff.","[""I could ask her what kind of a jam they think they've gotten into in\nthe Riff.""]","[[160017, 160095]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q1243","Poor, Very poor. You can't do it. That's all. You don't
understand irony. You have no pity. Say something pitiful.","['Poor,', ""Very poor. You can't do it. That's all. You don't\nunderstand irony. You have no pity. Say something pitiful.""]","[[160099, 160104], [160118, 160226]]","Bill Gorton","['Jake Barnes']","Explicit","said Bill","[[], ['You', 'You', 'You']]","[[], [[160129, 160132], [160158, 160161], [160186, 160189]]]","[[], [['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
