"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q455","Why, _she_, It's all her fancy, that: they never
executes nobody, you know. Come on!","['Why, _she_,', ""It's all her fancy, that: they never\nexecutes nobody, you know. Come on!""]","[[105263, 105274], [105295, 105367]]","The Gryphon","['Alice']","Explicit","said the Gryphon","[['she'], ['her', 'they', 'you']]","[[[105269, 105272]], [[105304, 105307], [105321, 105325], [105349, 105352]]]","[[['The Queen']], [['The Queen'], ['The Queen', 'The King Of Hearts', 'The Executioner'], ['Alice']]]"
"Q456","Everybody says 'come on!' here, I never was so ordered about in all my life, never!","[""Everybody says 'come on!' here,"", 'I never was so ordered about in all my life, never!']","[[105371, 105402], [105449, 105500]]","Alice","[]","Explicit","thought Alice","[[], []]","[[], []]","[[], []]"
"Q457","What is his sorrow?","['What is his sorrow?']","[[105732, 105751]]","Alice","['The Gryphon']","Anaphoric","she asked the Gryphon","[['his']]","[[[105740, 105743]]]","[[['The Mock Turtle']]]"
"Q458","It's all
his fancy, that: he hasn't got no sorrow, you know. Come on!","[""It's all\nhis fancy, that: he hasn't got no sorrow, you know. Come on!""]","[[105844, 105913]]","The Gryphon","['Alice']","Explicit","the Gryphon answered","[['his', 'he', 'you']]","[[[105853, 105856], [105870, 105872], [105895, 105898]]]","[[['The Mock Turtle'], ['The Mock Turtle'], ['Alice']]]"
"Q459","This here young lady, she wants for to know your
history, she do.","['This here young lady,', 'she wants for to know your\nhistory, she do.']","[[106022, 106043], [106064, 106107]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[['This here young lady'], ['she', 'your', 'she']]","[[[106022, 106042]], [[106064, 106067], [106086, 106090], [106100, 106103]]]","[[['Alice']], [['Alice'], ['The Mock Turtle'], ['Alice']]]"
"Q460","I'll tell it her, sit
down, both of you, and don't speak a word till I've finished.","[""I'll tell it her,"", ""sit\ndown, both of you, and don't speak a word till I've finished.""]","[[106111, 106128], [106176, 106241]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[['her'], ['you']]","[[[106124, 106127]], [[106194, 106197]]]","[[['Alice']], [['Alice', 'The Gryphon']]]"
"Q461","I don't see how he can _ever_ finish, if he doesn't begin.","[""I don't see how he can _ever_ finish, if he doesn't begin.""]","[[106324, 106382]]","Alice","['Alice']","Explicit","Alice thought to herself","[['he', 'he']]","[[[106340, 106342], [106365, 106367]]]","[[['The Mock Turtle'], ['The Mock Turtle']]]"
"Q462","Once, I was a real
Turtle.","['Once,', 'I was a real\nTurtle.']","[[106412, 106417], [106468, 106488]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[], []]","[[], []]","[[], []]"
"Q463","Hjckrrh!","['Hjckrrh!']","[[106586, 106594]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","broken only by an occasional exclamation of Hjckrrh from the Gryphon","[[]]","[[]]","[[]]"
"Q464","When we were little, we went to school in the
sea. The master was an old Turtle--we used to call him Tortoise--","['When we were little,', 'we went to school in the\nsea. The master was an old Turtle--we used to call him Tortoise--']","[[106855, 106875], [106968, 107058]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle went on","[['we'], ['we', 'The master', 'we', 'him', 'Tortoise']]","[[[106860, 106862]], [[106968, 106970], [106998, 107008], [107028, 107030], [107044, 107047], [107048, 107056]]]","[[['The Gryphon', 'The Mock Turtle']], [['The Gryphon', 'The Mock Turtle'], ['Tortoise'], ['The Gryphon', 'The Mock Turtle'], ['Tortoise'], ['Tortoise']]]"
"Q465","Why did you call him Tortoise, if he wasn't one?","[""Why did you call him Tortoise, if he wasn't one?""]","[[107062, 107110]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice asked","[['you', 'him', 'Tortoise']]","[[[107070, 107073], [107079, 107082], [107083, 107091]]]","[[['The Mock Turtle'], ['Tortoise'], ['Tortoise']]]"
"Q466","We called him Tortoise because he taught us, really you are very dull!","['We called him Tortoise because he taught us,', 'really you are very dull!']","[[107127, 107171], [107204, 107229]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[['him', 'Tortoise'], ['you']]","[[[107137, 107140], [107141, 107149]], [[107211, 107214]]]","[[['Tortoise'], ['Tortoise']], [['Alice']]]"
"Q467","You ought to be ashamed of yourself for asking such a simple
question,","['You ought to be ashamed of yourself for asking such a simple\nquestion,']","[[107233, 107303]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","added the Gryphon","[['You']]","[[[107233, 107236]]]","[[['Alice']]]"
"Q468","Drive on, old fellow! Don't be all
day about it!","[""Drive on, old fellow! Don't be all\nday about it!""]","[[107465, 107513]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon said to the Mock Turtle","[['old fellow']]","[[[107475, 107485]]]","[[['The Mock Turtle']]]"
"Q469","Yes, we went to school in the sea, though you mayn't believe it--","[""Yes, we went to school in the sea, though you mayn't believe it--""]","[[107548, 107613]]","The Mock Turtle","['Alice', 'The Gryphon']","Anaphoric","he went on","[['we', 'you']]","[[[107553, 107555], [107590, 107593]]]","[[['The Gryphon', 'The Mock Turtle'], ['Alice']]]"
"Q470","I never said I didn't!","[""I never said I didn't!""]","[[107617, 107639]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","interrupted Alice","[[]]","[[]]","[[]]"
"Q471","You did,","['You did,']","[[107662, 107670]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[['You']]","[[[107662, 107665]]]","[[['Alice']]]"
"Q472","Hold your tongue!","['Hold your tongue!']","[[107696, 107713]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","added the Gryphon","[['your']]","[[[107701, 107705]]]","[[['Alice']]]"
"Q473","We had the best of educations--in fact, we went to school every day--","['We had the best of educations--in fact, we went to school every day--']","[[107793, 107862]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","The Mock Turtle went on","[['We', 'we']]","[[[107793, 107795], [107833, 107835]]]","[[['The Gryphon', 'The Mock Turtle'], ['The Gryphon', 'The Mock Turtle']]]"
"Q474","_I've_ been to a day-school, too, you needn't be so
proud as all that.","[""_I've_ been to a day-school, too,"", ""you needn't be so\nproud as all that.""]","[[107866, 107899], [107914, 107950]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[], ['you']]","[[], [[107914, 107917]]]","[[], [['The Mock Turtle']]]"
"Q475","With extras?","['With extras?']","[[107954, 107966]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","asked the Mock Turtle","[[]]","[[]]","[[]]"
"Q476","Yes, we learned French and music.","['Yes,', 'we learned French and music.']","[[108012, 108016], [108031, 108059]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q477","And washing?","['And washing?']","[[108063, 108075]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[]]","[[]]","[[]]"
"Q478","Certainly not!","['Certainly not!']","[[108101, 108115]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q479","Ah! then yours wasn't a really good school, Now at _ours_ they had at the end of the bill,
'French, music, _and washing_--extra.'","[""Ah! then yours wasn't a really good school,"", ""Now at _ours_ they had at the end of the bill,\n'French, music, _and washing_--extra.'""]","[[108143, 108186], [108237, 108322]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[['yours'], []]","[[[108152, 108157]], []]","[[['Alice']], []]"
"Q480","You couldn't have wanted it much, living at the bottom
of the sea.","[""You couldn't have wanted it much,"", 'living at the bottom\nof the sea.']","[[108326, 108359], [108374, 108406]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[['You'], []]","[[[108326, 108329]], []]","[[['The Mock Turtle']], []]"
"Q481","I couldn't afford to learn it. I
only took the regular course.","[""I couldn't afford to learn it."", 'I\nonly took the regular course.']","[[108410, 108440], [108477, 108508]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[], []]","[[], []]","[[], []]"
"Q482","What was that?","['What was that?']","[[108512, 108526]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","inquired Alice","[[]]","[[]]","[[]]"
"Q483","Reeling and Writhing, of course, to begin with, and then the different branches of Arithmetic--Ambition,
Distraction, Uglification, and Derision.","['Reeling and Writhing, of course, to begin with,', 'and then the different branches of Arithmetic--Ambition,\nDistraction, Uglification, and Derision.']","[[108546, 108593], [108621, 108718]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle replied","[[], []]","[[], []]","[[], []]"
"Q484","I never heard of 'Uglification,' What is it?","[""I never heard of 'Uglification,'"", 'What is it?']","[[108722, 108754], [108780, 108791]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice ventured to say","[[], []]","[[], []]","[[], []]"
"Q485","What! Never heard of
uglifying! You know what to beautify is, I suppose?","['What! Never heard of\nuglifying!', 'You know what to beautify is, I suppose?']","[[108844, 108875], [108892, 108932]]","The Gryphon","['The Mock Turtle', 'Alice']","Anaphoric","it exclaimed","[[], ['You']]","[[], [[108892, 108895]]]","[[], [['Alice']]]"
"Q486","Yes, it means--to--make--anything--prettier.","['Yes,', 'it means--to--make--anything--prettier.']","[[108936, 108940], [108966, 109005]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[], []]","[[], []]","[[], []]"
"Q487","Well, then, if you don't know what to uglify
is, you _are_ a simpleton.","['Well, then,', ""if you don't know what to uglify\nis, you _are_ a simpleton.""]","[[109009, 109020], [109044, 109103]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon went on","[[], ['you', 'you']]","[[], [[109047, 109050], [109081, 109084]]]","[[], [['Alice'], ['Alice']]]"
"Q488","What else had you to learn?","['What else had you to learn?']","[[109216, 109243]]","Alice","['The Mock Turtle', 'The Gryphon']","Anaphoric","she turned to the Mock Turtle and said","[['you']]","[[[109230, 109233]]]","[[['The Mock Turtle']]]"
"Q489","Well, there was Mystery, --Mystery, ancient and modern, with
Seaography: then Drawling--the Drawling-master was an old conger-eel,
that used to come once a week: _he_ taught us Drawling, Stretching, and
Fainting in Coils.","['Well, there was Mystery,', '--Mystery, ancient and modern, with\nSeaography: then Drawling--the Drawling-master was an old conger-eel,\nthat used to come once a week: _he_ taught us Drawling, Stretching, and\nFainting in Coils.']","[[109247, 109271], [109342, 109538]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle replied","[[], []]","[[], []]","[[], []]"
"Q490","What was _that_ like?","['What was _that_ like?']","[[109542, 109563]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q491","Well, I can't show it you myself, I'm too
stiff. And the Gryphon never learnt it.","[""Well, I can't show it you myself,"", ""I'm too\nstiff. And the Gryphon never learnt it.""]","[[109579, 109612], [109637, 109684]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle said","[['you'], ['the Gryphon']]","[[[109601, 109604]], [[109656, 109667]]]","[[['Alice']], [['The Gryphon']]]"
"Q492","Hadn't time, I went to the Classics master,
though. He was an old crab, _he_ was.","[""Hadn't time,"", 'I went to the Classics master,\nthough. He was an old crab, _he_ was.']","[[109688, 109700], [109721, 109789]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[], []]","[[], []]","[[], []]"
"Q493","I never went to him, he taught
Laughing and Grief, they used to say.","['I never went to him,', 'he taught\nLaughing and Grief, they used to say.']","[[109793, 109813], [109850, 109897]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","the Mock Turtle said","[[], []]","[[], []]","[[], []]"
"Q494","So he did, so he did,","['So he did, so he did,']","[[109901, 109922]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[[]]","[[]]","[[]]"
"Q495","And how many hours a day did you do lessons?","['And how many hours a day did you do lessons?']","[[110015, 110059]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","said Alice","[['you']]","[[[110044, 110047]]]","[[['The Mock Turtle']]]"
"Q496","Ten hours the first day, nine the next, and so
on.","['Ten hours the first day,', 'nine the next, and so\non.']","[[110109, 110133], [110158, 110183]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[], []]","[[], []]","[[], []]"
"Q497","What a curious plan!","['What a curious plan!']","[[110187, 110207]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","exclaimed Alice","[[]]","[[]]","[[]]"
"Q498","That's the reason they're called lessons, because they lessen from day to day.","[""That's the reason they're called lessons,"", 'because they lessen from day to day.']","[[110228, 110269], [110294, 110330]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon remarked","[[], []]","[[], []]","[[], []]"
"Q499","Then the eleventh day must have been
a holiday?","['Then the eleventh day must have been\na holiday?']","[[110436, 110483]]","Alice","['The Mock Turtle', 'The Gryphon']","Anaphoric","she made","[[]]","[[]]","[[]]"
"Q500","Of course it was,","['Of course it was,']","[[110487, 110504]]","The Mock Turtle","['Alice', 'The Gryphon']","Explicit","said the Mock Turtle","[[]]","[[]]","[[]]"
"Q501","And how did you manage on the twelfth?","['And how did you manage on the twelfth?']","[[110530, 110568]]","Alice","['The Mock Turtle', 'The Gryphon']","Explicit","Alice went on","[['you']]","[[[110542, 110545]]]","[[['The Mock Turtle']]]"
"Q502","That's enough about lessons, tell her something about the games now.","[""That's enough about lessons,"", 'tell her something about the games now.']","[[110595, 110623], [110674, 110713]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","the Gryphon interrupted","[[], ['her']]","[[], [[110679, 110682]]]","[[], [['Alice']]]"
"Q503","Same as if he had a bone in his throat,","['Same as if he had a bone in his throat,']","[[110923, 110962]]","The Gryphon","['The Mock Turtle', 'Alice']","Explicit","said the Gryphon","[['he', 'his']]","[[[110934, 110936], [110951, 110954]]]","[[['The Mock Turtle'], ['The Mock Turtle']]]"
"Q504","You may not have lived much under the sea--","['You may not have lived much under the sea--']","[[111151, 111194]]","The Mock Turtle","['Alice', 'The Gryphon']","Anaphoric","he went on","[['You']]","[[[111151, 111154]]]","[[['Alice']]]"
